ID,L1,L2,L3,N1,N2,N3,LA,NA
C51035,0.2247489,0.384879,0.390363,0.2247489,0.384879,0.390363,262.6233555,247.4919279
C51036,0.3412899,0.436821,0.221911,0.3412899,0.436821,0.221911,262.6773464,248.5198231
C51037,0.3138221,0.431379,0.254789,0.3138221,0.431379,0.254789,262.538229,248.0395113
C51041,0.166243,0.301992,0.531769,0.166243,0.301992,0.531769,263.4292103,248.59509
C51043,0.1816543,0.340024,0.4783,0.1816543,0.340024,0.4783,262.6555034,247.2165916
C51045,0.1152675,0.458601,0.426129,0.1152675,0.458601,0.426129,263.044468,247.6382917
C51047,0.2267178,0.368102,0.405176,0.2267178,0.368102,0.405176,263.5223422,247.86812
C51049,0.3168136,0.396932,0.286246,0.3168136,0.396932,0.286246,262.8401597,248.3592876
C5105,0.2323669,0.440538,0.3270736,0.2323669,0.440538,0.3270736,263.4165278,248.564923
C51051,0.2940343,0.383884,0.322099,0.2940343,0.383884,0.322099,264.1015461,248.4465108
C51053,0.2798559,0.401357,0.3188,0.2798559,0.401357,0.3188,262.6565539,246.9419286
C51057,0.2698835,0.409044,0.321078,0.2698835,0.409044,0.321078,263.0216706,247.3813852
C51059,0.1434669,0.2220885,0.6344452,0.1434669,0.2220885,0.6344452,263.1942562,247.4003911
C51061,0.1460598,0.330135,0.523806,0.1460598,0.330135,0.523806,262.7665557,247.2620921
C51063,0.2156138,0.386601,0.397789,0.2156138,0.386601,0.397789,263.0144863,248.0757308
C51065,0.1685517,0.324411,0.507034,0.1685517,0.324411,0.507034,263.5312433,247.8460481
C51067,0.2097021,0.372629,0.41767,0.2097021,0.372629,0.41767,262.5056159,247.998038
C51069,0.1689464,0.35461,0.476455,0.1689464,0.35461,0.476455,263.5750506,248.9575582
C5107,0.3986033,0.371788,0.2296268,0.3986033,0.371788,0.2296268,262.8312364,249.6197924
C51071,0.2031457,0.413047,0.383789,0.2031457,0.413047,0.383789,263.1358913,249.6430779
C51073,0.159149,0.367356,0.473491,0.159149,0.367356,0.473491,262.9435283,248.1677147
C51075,0.1598415,0.33264,0.507523,0.1598415,0.33264,0.507523,263.4354573,248.2197901
C51077,0.2677343,0.422621,0.309656,0.2677343,0.422621,0.309656,263.438959,247.9578114
C51079,0.2037193,0.365451,0.43082,0.2037193,0.365451,0.43082,261.9749524,248.1797126
C51081,0.3806423,0.447646,0.1717252,0.3806423,0.447646,0.1717252,262.1740206,248.2407703
C51083,0.3164451,0.39457,0.289006,0.3164451,0.39457,0.289006,263.081457,247.8786892
C51085,0.1230883,0.321573,0.555333,0.1230883,0.321573,0.555333,263.1613786,247.9582879
C51087,0.1765404,0.295911,0.527554,0.1765404,0.295911,0.527554,262.835895,247.9350274
C51089,0.2968447,0.378129,0.325063,0.2968447,0.378129,0.325063,262.7360568,248.0972956
C5109,0.2461707,0.389316,0.364504,0.2461707,0.389316,0.364504,263.1215312,249.4774887
C51091,0.2076789,0.417668,0.37467,0.2076789,0.417668,0.37467,263.4803718,247.6582563
C51093,0.2047737,0.330993,0.464223,0.2047737,0.330993,0.464223,263.82685,247.1939407
C51095,0.1237826,0.268676,0.60755,0.1237826,0.268676,0.60755,262.6464653,247.1214319
C51097,0.2422641,0.42918,0.328566,0.2422641,0.42918,0.328566,263.0917704,247.6992185
C51099,0.1393158,0.323784,0.536891,0.1393158,0.323784,0.536891,263.0796624,248.7989222
C51101,0.19225,0.405263,0.402485,0.19225,0.405263,0.402485,263.481181,248.1802562
C51103,0.1899877,0.354681,0.455346,0.1899877,0.354681,0.455346,262.6816867,247.8319588
C51105,0.3089137,0.385352,0.305734,0.3089137,0.385352,0.305734,264.4005497,248.8886827
C51107,0.1158666,0.22319,0.66094,0.1158666,0.22319,0.66094,263.0865737,247.1103246
C51109,0.2362053,0.3967865,0.3670077,0.2362053,0.3967865,0.3670077,261.0191846,246.7149
C5111,0.2632427,0.438826,0.2979387,0.2632427,0.438826,0.2979387,264.0550923,247.1368979
C51111,0.3382063,0.397465,0.264336,0.3382063,0.397465,0.264336,262.1737279,248.5635914
C51113,0.1865005,0.390912,0.422587,0.1865005,0.390912,0.422587,262.6088216,247.7489678
C51115,0.1551411,0.3703,0.474545,0.1551411,0.3703,0.474545,262.8040725,249.3132048
C51117,0.2998815,0.376853,0.323284,0.2998815,0.376853,0.323284,262.4908116,247.124824
C51119,0.1879243,0.365555,0.446524,0.1879243,0.365555,0.446524,264.3194588,248.5395124
C51121,0.1457095,0.283332,0.57096,0.1457095,0.283332,0.57096,263.1764884,247.3667472
C51125,0.2088873,0.375239,0.415863,0.2088873,0.375239,0.415863,262.076609,249.511419
C51127,0.1377293,0.366937,0.495343,0.1377293,0.366937,0.495343,262.5004674,248.0957441
C5113,0.2363823,0.391884,0.3717295,0.2363823,0.391884,0.3717295,262.2153593,247.681873
C51131,0.3207672,0.369607,0.309626,0.3207672,0.369607,0.309626,261.6261395,247.9155168
C51133,0.1980863,0.357795,0.444123,0.1980863,0.357795,0.444123,263.0192411,249.1664317
C51135,0.3534972,0.406712,0.239797,0.3534972,0.406712,0.239797,262.3667902,248.0263852
C51137,0.174904,0.373261,0.451817,0.174904,0.373261,0.451817,263.2835245,248.1092781
C51139,0.2592397,0.452257,0.288495,0.2592397,0.452257,0.288495,263.9120859,246.2973163
C51141,0.2664631,0.386905,0.346608,0.2664631,0.386905,0.346608,262.9864741,248.1384525
C51143,0.2547409,0.3939373,0.3513227,0.2547409,0.3939373,0.3513227,262.5582906,247.6376562
C51145,0.1482428,0.346361,0.505379,0.1482428,0.346361,0.505379,263.3306634,247.294734
C51147,0.265146,0.38616,0.348671,0.265146,0.38616,0.348671,262.9213928,248.307929
C51149,0.2116745,0.368013,0.420304,0.2116745,0.368013,0.420304,264.1497372,247.717971
C5115,0.2322913,0.372564,0.3951537,0.2322913,0.372564,0.3951537,261.6213177,248.8132256
C51153,0.2018476,0.283524,0.514637,0.2018476,0.283524,0.514637,262.5203413,248.1197182
C51155,0.2131023,0.377006,0.409881,0.2131023,0.377006,0.409881,264.2312512,248.4674403
C51157,0.1723723,0.322573,0.505079,0.1723723,0.322573,0.505079,262.2908652,248.5661122
C51159,0.2981792,0.42914,0.272659,0.2981792,0.42914,0.272659,262.8380249,247.4842272
C51161,0.1285162,0.314772,0.556683,0.1285162,0.314772,0.556683,262.8502304,246.9083137
C51163,0.1872339,0.399597,0.413187,0.1872339,0.399597,0.413187,263.0718983,248.030767
C51165,0.2218365,0.385237,0.392915,0.2218365,0.385237,0.392915,263.0546148,248.6699803
C51167,0.2572208,0.393023,0.349774,0.2572208,0.393023,0.349774,262.4299873,248.6860874
C51169,0.2542837,0.406354,0.339366,0.2542837,0.406354,0.339366,263.6298387,247.8082074
C5117,0.2648503,0.444396,0.2907465,0.2648503,0.444396,0.2907465,263.0345904,247.3885172
C51171,0.1984935,0.415274,0.386237,0.1984935,0.415274,0.386237,262.692059,247.3451639
C51173,0.2040987,0.407557,0.388327,0.2040987,0.407557,0.388327,262.919759,248.7538419
C51175,0.2682089,0.388658,0.343137,0.2682089,0.388658,0.343137,263.2134768,249.1410647
C51177,0.1835814,0.354985,0.461436,0.1835814,0.354985,0.461436,263.2697586,249.6399624
C51179,0.1415691,0.294649,0.563798,0.1415691,0.294649,0.563798,264.0446942,247.4323288
C51181,0.2669175,0.359824,0.373253,0.2669175,0.359824,0.373253,263.1406145,248.5798878
C51183,0.4063155,0.430562,0.1631153,0.4063155,0.430562,0.1631153,262.1389484,248.8515214
C51185,0.2542537,0.385349,0.360406,0.2542537,0.385349,0.360406,263.4986338,247.2852825
C51187,0.1963582,0.401247,0.402402,0.1963582,0.401247,0.402402,262.5973112,247.9368414
C5119,0.2150138,0.326907,0.4580838,0.2150138,0.326907,0.4580838,262.9675112,248.6974044
C51191,0.1942422,0.363614,0.44213,0.1942422,0.363614,0.44213,262.8219638,248.1958459
C51193,0.2474785,0.386191,0.366342,0.2474785,0.386191,0.366342,261.9395435,249.1033614
C51195,0.2869939,0.375119,0.33786,0.2869939,0.375119,0.33786,262.5264372,246.6935952
C51197,0.2319037,0.401821,0.366288,0.2319037,0.401821,0.366288,262.8253665,247.4624822
C51199,0.117028,0.2700089,0.612979,0.117028,0.2700089,0.612979,262.2393038,248.3184242
C5121,0.2318785,0.406574,0.3615506,0.2318785,0.406574,0.3615506,261.9632369,248.6591461
C5123,0.3522644,0.421316,0.2264145,0.3522644,0.421316,0.2264145,263.5164463,247.7573861
C5125,0.1617496,0.3709,0.4673464,0.1617496,0.3709,0.4673464,262.2007801,247.9579238
C5127,0.2965303,0.412508,0.2909613,0.2965303,0.412508,0.2909613,263.5343215,248.1117203
C5129,0.1946749,0.43143,0.3738959,0.1946749,0.43143,0.3738959,262.2686782,248.0108561
C5131,0.2620411,0.358969,0.3789979,0.2620411,0.358969,0.3789979,262.7331517,248.3160636
C5133,0.3955624,0.383953,0.2204772,0.3955624,0.383953,0.2204772,262.3576364,248.0962499
C5135,0.2225898,0.439504,0.3379013,0.2225898,0.439504,0.3379013,263.8280667,247.6914255
C5137,0.2885327,0.389097,0.3223823,0.2885327,0.389097,0.3223823,262.9320317,247.7735431
C5139,0.2839989,0.393412,0.3225992,0.2839989,0.393412,0.3225992,263.7650072,247.7736835
C5141,0.2217119,0.45381,0.3244774,0.2217119,0.45381,0.3244774,261.9015029,247.8218175
C5143,0.2306726,0.325434,0.4438861,0.2306726,0.325434,0.4438861,263.0443042,247.6739822
C5145,0.2153645,0.405626,0.3790217,0.2153645,0.405626,0.3790217,263.4362254,248.6316659
C5147,0.3494018,0.467591,0.1830201,0.3494018,0.467591,0.1830201,262.3085641,247.6419683
C5149,0.3032629,0.424168,0.2725737,0.3032629,0.424168,0.2725737,263.1561754,248.3041148
C51510,0.1642141,0.2157016,0.6200843,0.1642141,0.2157016,0.6200843,262.3124028,246.8309681
C51520,0.2298514,0.374572,0.395579,0.2298514,0.374572,0.395579,263.5998247,248.8789936
C51530,0.2183071,0.421481,0.360197,0.2183071,0.421481,0.360197,262.1080884,248.752771
C51540,0.184414,0.281836,0.533742,0.184414,0.281836,0.533742,262.1904312,249.1449383
C51550,0.1780004,0.317997,0.504016,0.1780004,0.317997,0.504016,261.9789659,248.0720249
C51570,0.1929186,0.379337,0.427746,0.1929186,0.379337,0.427746,262.0874197,247.5084053
C51580,0.2195719,0.427567,0.352871,0.2195719,0.427567,0.352871,263.1566374,248.1855203
C51590,0.317596,0.3473523,0.3350527,0.317596,0.3473523,0.3350527,262.6597315,247.1595467
C51595,0.4157365,0.404136,0.1801234,0.4157365,0.404136,0.1801234,263.2787058,247.2251333
C51600,0.1339563,0.2402137,0.6258272,0.1339563,0.2402137,0.6258272,263.2337683,247.5238522
C51610,0.0610387,0.1724028,0.7665573,0.0610387,0.1724028,0.7665573,263.3278749,248.1090563
C51620,0.3234255,0.345739,0.330832,0.3234255,0.345739,0.330832,263.7440425,246.9295708
C51630,0.1864368,0.307159,0.50639,0.1864368,0.307159,0.50639,261.9029353,248.0406451
C51640,0.3304853,0.402359,0.267147,0.3304853,0.402359,0.267147,263.0348259,247.5711481
C51650,0.2347394,0.332277,0.432974,0.2347394,0.332277,0.432974,263.0546519,248.6656095
C51660,0.2584326,0.3103,0.431274,0.2584326,0.3103,0.431274,263.0783069,247.055352
C51670,0.3047242,0.40131,0.293954,0.3047242,0.40131,0.293954,262.6650259,247.5907701
C51678,0.1884419,0.262285,0.549277,0.1884419,0.262285,0.549277,263.4976721,247.8022433
C51680,0.2107141,0.315209,0.474077,0.2107141,0.315209,0.474077,263.2930831,248.8328768
C51683,0.2757935,0.315709,0.408495,0.2757935,0.315709,0.408495,262.4677787,247.3861835
C51685,0.2729994,0.325697,0.401305,0.2729994,0.325697,0.401305,261.6998877,248.0034228
C51690,0.3387262,0.351283,0.309999,0.3387262,0.351283,0.309999,263.6709525,247.3765052
C51700,0.233435,0.332036,0.434537,0.233435,0.332036,0.434537,262.9985375,247.1927544
C51710,0.2555013,0.3234919,0.4210084,0.2555013,0.3234919,0.4210084,262.3093844,248.1307623
C51720,0.2382434,0.299325,0.462452,0.2382434,0.299325,0.462452,263.8069189,248.230641
C51730,0.4110682,0.381509,0.2074174,0.4110682,0.381509,0.2074174,261.3163548,248.4450425
C51735,0.0982878,0.307909,0.593802,0.0982878,0.307909,0.593802,262.6360832,247.8801279
C51740,0.277132,0.350019,0.37287,0.277132,0.350019,0.37287,263.8231712,247.3943157
C51750,0.2178224,0.2936359,0.488532,0.2178224,0.2936359,0.488532,262.52037,248.2419756
C51760,0.2946598,0.301525,0.403806,0.2946598,0.301525,0.403806,262.8630859,248.064439
C51770,0.2474073,0.360926,0.391673,0.2474073,0.360926,0.391673,263.918623,247.1529307
C51775,0.1439259,0.346279,0.509804,0.1439259,0.346279,0.509804,263.7317101,248.2009316
C51790,0.1721691,0.337264,0.490559,0.1721691,0.337264,0.490559,262.5631817,246.9102623
C51800,0.2292342,0.338667,0.4321,0.2292342,0.338667,0.4321,262.4352769,247.9070097
C51810,0.1447065,0.2899011,0.5653917,0.1447065,0.2899011,0.5653917,263.1739472,248.5565203
C51820,0.2095469,0.380016,0.410433,0.2095469,0.380016,0.410433,262.0325188,246.7646506
C51830,0.1347718,0.228869,0.636353,0.1347718,0.228869,0.636353,263.5651966,247.9943612
C51840,0.235784,0.332024,0.432198,0.235784,0.332024,0.432198,262.1566176,249.3746262
C53001,0.4694962,0.297671,0.232833,0.4694962,0.297671,0.232833,263.1680295,249.7492684
C53003,0.1715922,0.313358,0.515061,0.1715922,0.313358,0.515061,263.039573,248.7991927
C53005,0.1940763,0.277791,0.528105,0.1940763,0.277791,0.528105,262.9733644,247.8227447
C53007,0.2643145,0.312659,0.423025,0.2643145,0.312659,0.423025,263.5776789,247.9165296
C53009,0.1568614,0.297499,0.545662,0.1568614,0.297499,0.545662,263.2503929,248.645501
C53011,0.1546974,0.283796,0.561515,0.1546974,0.283796,0.561515,262.0490102,248.481756
C53013,0.1556903,0.290153,0.554161,0.1556903,0.290153,0.554161,262.3475552,247.147932
C53015,0.1993092,0.32612,0.474593,0.1993092,0.32612,0.474593,263.2422849,248.3441413
C53017,0.2794923,0.313107,0.407397,0.2794923,0.313107,0.407397,262.675624,249.4803048
C53019,0.2075076,0.331108,0.461416,0.2075076,0.331108,0.461416,262.8818917,248.1005133
C53021,0.3820611,0.29262,0.325335,0.3820611,0.29262,0.325335,263.4155595,247.4859911
C53023,0.0854921,0.327856,0.586669,0.0854921,0.327856,0.586669,263.1764624,248.471997
C53025,0.344708,0.296739,0.358579,0.344708,0.296739,0.358579,262.2848911,246.677695
C53027,0.2047263,0.343782,0.451503,0.2047263,0.343782,0.451503,262.1376316,248.581213
C53029,0.1250136,0.267875,0.607124,0.1250136,0.267875,0.607124,262.5346842,248.0080948
C53031,0.1209866,0.262261,0.616758,0.1209866,0.262261,0.616758,264.1362586,247.9537852
C53033,0.1438101,0.2176382,0.6385514,0.1438101,0.2176382,0.6385514,262.9790662,248.5557323
C53035,0.1291298,0.263432,0.607462,0.1291298,0.263432,0.607462,263.7533669,247.2985943
C53037,0.1770807,0.279721,0.54318,0.1770807,0.279721,0.54318,261.9438222,248.4805856
C53039,0.2095392,0.304488,0.485955,0.2095392,0.304488,0.485955,263.1544959,248.3565169
C53041,0.2061349,0.327213,0.466671,0.2061349,0.327213,0.466671,262.4495648,247.9487828
C53043,0.1640154,0.327824,0.508158,0.1640154,0.327824,0.508158,263.1575063,248.0289868
C53045,0.2040537,0.332951,0.462988,0.2040537,0.332951,0.462988,262.5356373,246.6923488
C53047,0.2707254,0.322118,0.407158,0.2707254,0.322118,0.407158,262.8566536,248.3385478
C53049,0.2034862,0.33627,0.460233,0.2034862,0.33627,0.460233,263.480961,248.7665773
C53051,0.1862998,0.32273,0.490978,0.1862998,0.32273,0.490978,263.0742944,247.9736876
C53053,0.1760299,0.306996,0.516975,0.1760299,0.306996,0.516975,263.0087773,247.5872958
C53055,0.1080073,0.228039,0.663942,0.1080073,0.228039,0.663942,263.5196539,248.3050536
C53057,0.1960918,0.293519,0.510371,0.1960918,0.293519,0.510371,263.1062247,247.2134476
C53059,0.1688861,0.308567,0.522544,0.1688861,0.308567,0.522544,262.2880303,248.6979176
C53061,0.1505126,0.278136,0.571373,0.1505126,0.278136,0.571373,262.4528572,248.0085688
C53063,0.145065,0.282982,0.571945,0.145065,0.282982,0.571945,263.0092252,249.5898704
C53065,0.1817193,0.342876,0.475402,0.1817193,0.342876,0.475402,262.8984282,246.7793066
C53067,0.1396304,0.265485,0.594893,0.1396304,0.265485,0.594893,262.3940664,247.5238513
C53069,0.1367454,0.320595,0.542639,0.1367454,0.320595,0.542639,263.0770743,247.1681915
C53071,0.2099829,0.262867,0.527145,0.2099829,0.262867,0.527145,264.6675051,248.0422812
C53073,0.1661038,0.27335,0.560548,0.1661038,0.27335,0.560548,262.9537173,248.6795363
C53075,0.1309095,0.2165044,0.652599,0.1309095,0.2165044,0.652599,262.7412514,247.9640134
C53077,0.3935876,0.309761,0.296651,0.3935876,0.309761,0.296651,262.3024223,247.0356324
C54001,0.249965,0.454521,0.295519,0.249965,0.454521,0.295519,262.6264909,246.8322569
C54003,0.1918597,0.409306,0.398843,0.1918597,0.409306,0.398843,262.0588436,248.0700965
C54005,0.2845418,0.501146,0.2143146,0.2845418,0.501146,0.2143146,262.7838109,248.8407388
C54007,0.2575105,0.506052,0.236457,0.2575105,0.506052,0.236457,263.7963331,247.9037747
C54009,0.1541254,0.421097,0.424771,0.1541254,0.421097,0.424771,262.838218,248.9016407
C54011,0.1809746,0.366379,0.4526474,0.1809746,0.366379,0.4526474,262.0632143,247.8135538
C54013,0.273066,0.474441,0.252503,0.273066,0.474441,0.252503,262.5281542,248.0095243
C54015,0.3259829,0.483832,0.190172,0.3259829,0.483832,0.190172,263.144098,247.6711081
C54017,0.224098,0.44577,0.330133,0.224098,0.44577,0.330133,264.2280691,248.528334
C54019,0.2343287,0.459341,0.306335,0.2343287,0.459341,0.306335,262.9458425,247.0843582
C54021,0.2731286,0.416067,0.310804,0.2731286,0.416067,0.310804,263.8827364,248.205203
C54023,0.2336572,0.477309,0.289063,0.2336572,0.477309,0.289063,264.1603049,248.8250928
C54025,0.1892079,0.432485,0.378321,0.1892079,0.432485,0.378321,262.7391929,248.3240378
C54027,0.2574973,0.497668,0.244845,0.2574973,0.497668,0.244845,262.4781675,247.7390522
C54029,0.1736898,0.441721,0.384587,0.1736898,0.441721,0.384587,263.5743535,248.0394575
C54031,0.2162236,0.480034,0.303753,0.2162236,0.480034,0.303753,262.9072753,248.5055646
C54033,0.1838304,0.408075,0.408075,0.1838304,0.408075,0.408075,263.2585157,248.5945932
C54035,0.1654026,0.430671,0.403893,0.1654026,0.430671,0.403893,261.0585855,248.103665
C54037,0.1698684,0.368434,0.461707,0.1698684,0.368434,0.461707,263.1016794,249.4902268
C54039,0.1758061,0.404447,0.419747,0.1758061,0.404447,0.419747,262.893481,247.6571148
C54041,0.1947881,0.492887,0.312323,0.1947881,0.492887,0.312323,263.85839,247.5335663
C54043,0.2753024,0.457434,0.267255,0.2753024,0.457434,0.267255,263.208048,247.3656672
C54045,0.2748343,0.440772,0.284379,0.2748343,0.440772,0.284379,262.0669041,247.8843157
C54047,0.4096917,0.473705,0.1166138,0.4096917,0.473705,0.1166138,263.208865,248.5675801
C54049,0.1722097,0.422171,0.405616,0.1722097,0.422171,0.405616,262.9809647,246.9766216
C54051,0.1788123,0.464732,0.356468,0.1788123,0.464732,0.356468,263.7337281,248.4051519
C54053,0.2221988,0.478082,0.299744,0.2221988,0.478082,0.299744,262.8334287,247.926949
C54055,0.2238375,0.41715,0.359002,0.2238375,0.41715,0.359002,261.8726059,248.7658509
C54057,0.1531737,0.484237,0.362576,0.1531737,0.484237,0.362576,262.7282394,248.5973797
C54059,0.3151962,0.442113,0.242697,0.3151962,0.442113,0.242697,262.4104034,248.4612993
C54061,0.1356428,0.349277,0.515097,0.1356428,0.349277,0.515097,262.5595521,248.3591353
C54063,0.1971396,0.498399,0.304467,0.1971396,0.498399,0.304467,263.6011639,247.8866278
C54065,0.2135199,0.437302,0.349179,0.2135199,0.437302,0.349179,262.8196708,247.4982171
C54067,0.2069693,0.468705,0.324347,0.2069693,0.468705,0.324347,262.9186418,246.9499695
C54069,0.1455869,0.38241,0.472006,0.1455869,0.38241,0.472006,263.6691626,247.9541134
C54071,0.2553138,0.488319,0.256358,0.2553138,0.488319,0.256358,262.6161704,247.8541458
C54073,0.1991546,0.491823,0.309025,0.1991546,0.491823,0.309025,261.8614818,247.0265379
C54075,0.2246257,0.484088,0.2912855,0.2246257,0.484088,0.2912855,263.0811907,247.5928101
C54077,0.2339091,0.485817,0.280253,0.2339091,0.485817,0.280253,263.3554721,247.4014466
C54079,0.1313229,0.408618,0.460077,0.1313229,0.408618,0.460077,263.0488905,248.6267953
C54081,0.2149676,0.426267,0.358768,0.2149676,0.426267,0.358768,262.7982473,247.8150694
C54083,0.2120362,0.472063,0.315915,0.2120362,0.472063,0.315915,263.1468269,248.6490366
C54085,0.2362757,0.485306,0.278431,0.2362757,0.485306,0.278431,263.9898884,247.9745054
C54087,0.2564738,0.468442,0.275073,0.2564738,0.468442,0.275073,262.7038876,247.9542719
C54089,0.2372838,0.43515,0.32754,0.2372838,0.43515,0.32754,262.2253839,247.7689781
C54091,0.1918084,0.439457,0.368746,0.1918084,0.439457,0.368746,264.1884458,249.0379968
C54093,0.1933078,0.495108,0.311577,0.1933078,0.495108,0.311577,262.8399526,248.3136223
C54095,0.2007148,0.471406,0.327883,0.2007148,0.471406,0.327883,262.785101,249.1300912
