ID,N3,N3-CL,N3-CU,N3-CV,L1,L1-CL,L1-CU,L1-CV,L2,L2-CL,L2-CU,L2-CV,L3,L3-CL,L3-CU,L3-CV,N1,N1-CL,N1-CU,N1-CV,N2,N2-CL,N2-CU,N2-CV,LA,LA-CL,LA-CU,LA-CV,NA,NA-CL,NA-CU,NA-CV
C26099,0.3853,0.3379,0.4453,0.0715,0.1686,0.1352,0.1999,0.0920,0.3429,0.3000,0.3862,0.0631,0.4886,0.4466,0.5316,0.0430,0.2666,0.2254,0.3019,0.0706,0.3481,0.2984,0.3918,0.0686,271.1466,262.2826,280.4014,0.0166,257.6864,247.5390,267.7520,0.0191
C26101,0.3255,0.2689,0.3895,0.0919,0.1658,0.1266,0.2034,0.1180,0.3891,0.3355,0.4437,0.0705,0.4451,0.3955,0.4968,0.0572,0.2765,0.2297,0.3198,0.0815,0.3979,0.3415,0.4524,0.0690,266.0516,256.2341,275.2806,0.0180,251.1688,240.9005,261.4448,0.0206
C26103,0.4030,0.3436,0.4666,0.0747,0.1252,0.0856,0.1630,0.1556,0.3484,0.2939,0.4027,0.0798,0.5264,0.4748,0.5795,0.0496,0.2237,0.1776,0.2692,0.1012,0.3732,0.3139,0.4266,0.0767,275.4241,265.9741,284.9511,0.0174,260.7100,250.5816,271.1496,0.0196
C26105,0.3647,0.3128,0.4238,0.0776,0.1495,0.1158,0.1830,0.1122,0.3638,0.3159,0.4108,0.0652,0.4867,0.4433,0.5324,0.0460,0.2504,0.2084,0.2897,0.0798,0.3849,0.3325,0.4312,0.0655,271.3567,262.3045,280.6393,0.0170,256.5537,247.0347,266.2260,0.0190
C26107,0.3247,0.2646,0.3911,0.0968,0.1851,0.1434,0.2243,0.1124,0.3787,0.3191,0.4371,0.0786,0.4362,0.3818,0.4936,0.0640,0.3036,0.2548,0.3524,0.0788,0.3717,0.3096,0.4261,0.0808,265.1831,255.4193,274.8012,0.0185,249.0348,238.6942,259.6647,0.0213
C26109,0.2856,0.2329,0.3502,0.1081,0.1487,0.1095,0.1864,0.1308,0.4303,0.3786,0.4839,0.0627,0.4210,0.3711,0.4701,0.0599,0.2609,0.2126,0.3029,0.0856,0.4535,0.3938,0.5070,0.0630,266.6093,257.3183,275.3525,0.0172,251.2211,241.0347,261.2579,0.0202
C26111,0.4386,0.3893,0.4959,0.0607,0.1164,0.0854,0.1474,0.1318,0.3294,0.2862,0.3736,0.0666,0.5542,0.5139,0.5969,0.0379,0.1976,0.1569,0.2343,0.0935,0.3638,0.3142,0.4088,0.0662,279.0500,269.8916,287.9400,0.0161,266.5538,256.6960,276.0826,0.0184
C26115,0.3484,0.2969,0.4070,0.0800,0.1547,0.1222,0.1863,0.1041,0.3802,0.3348,0.4244,0.0600,0.4651,0.4225,0.5088,0.0464,0.2516,0.2110,0.2905,0.0763,0.4000,0.3490,0.4464,0.0612,269.9252,261.1073,278.9060,0.0167,256.5373,246.6651,266.6194,0.0194
C26117,0.2926,0.2415,0.3537,0.1017,0.1855,0.1491,0.2214,0.0973,0.4035,0.3557,0.4518,0.0606,0.4110,0.3659,0.4563,0.0555,0.2996,0.2548,0.3414,0.0699,0.4079,0.3525,0.4548,0.0637,264.4200,255.4242,273.1112,0.0170,248.9636,239.0022,258.6627,0.0199
C26119,0.2371,0.1845,0.2986,0.1229,0.1907,0.1531,0.2266,0.0975,0.4484,0.3972,0.4992,0.0581,0.3609,0.3123,0.4094,0.0685,0.3146,0.2687,0.3557,0.0696,0.4483,0.3919,0.4996,0.0593,258.8178,249.2150,268.4513,0.0182,243.3801,233.1874,253.5500,0.0210
C26121,0.3185,0.2683,0.3790,0.0931,0.1950,0.1617,0.2290,0.0875,0.3712,0.3237,0.4169,0.0648,0.4338,0.3888,0.4801,0.0529,0.3168,0.2738,0.3545,0.0624,0.3647,0.3110,0.4123,0.0722,264.5900,255.6900,273.6882,0.0173,247.9964,238.5344,257.6381,0.0195
C26123,0.2689,0.2167,0.3278,0.1077,0.2052,0.1696,0.2411,0.0897,0.4122,0.3610,0.4617,0.0612,0.3826,0.3366,0.4292,0.0615,0.3218,0.2774,0.3633,0.0644,0.4093,0.3536,0.4571,0.0642,260.8857,251.3988,269.6840,0.0177,245.3961,236.0237,254.9014,0.0197
C26127,0.2987,0.2456,0.3567,0.0936,0.2148,0.1807,0.2484,0.0778,0.3746,0.3294,0.4210,0.0620,0.4106,0.3660,0.4543,0.0536,0.3234,0.2832,0.3617,0.0599,0.3780,0.3277,0.4236,0.0651,261.5888,252.4148,270.4571,0.0175,245.9449,235.8864,255.6460,0.0199
C26129,0.2856,0.2327,0.3414,0.0958,0.2087,0.1743,0.2428,0.0833,0.4026,0.3535,0.4509,0.0614,0.3886,0.3429,0.4346,0.0592,0.3238,0.2811,0.3646,0.0623,0.3906,0.3376,0.4376,0.0644,261.3971,252.2655,270.3299,0.0176,246.3793,236.2232,256.2760,0.0199
C26131,0.2680,0.2089,0.3347,0.1237,0.1470,0.1022,0.1906,0.1522,0.4380,0.3778,0.4986,0.0713,0.4151,0.3571,0.4735,0.0706,0.2717,0.2151,0.3231,0.0990,0.4603,0.3952,0.5183,0.0663,264.2199,254.0303,274.0982,0.0192,247.7526,236.6476,258.8224,0.0226
C26133,0.2203,0.1610,0.2874,0.1498,0.1990,0.1578,0.2405,0.1052,0.4502,0.3934,0.5056,0.0636,0.3507,0.2980,0.4037,0.0769,0.3326,0.2814,0.3780,0.0722,0.4471,0.3855,0.5019,0.0661,258.5652,249.1992,268.1771,0.0184,241.2610,230.9179,251.3578,0.0216
C26135,0.2489,0.1939,0.3105,0.1177,0.2207,0.1829,0.2580,0.0866,0.4216,0.3698,0.4737,0.0628,0.3577,0.3092,0.4083,0.0696,0.3439,0.2968,0.3853,0.0652,0.4072,0.3492,0.4602,0.0684,257.9871,248.7996,267.4758,0.0181,242.7589,232.1303,252.9904,0.0217
C26137,0.3502,0.2997,0.4080,0.0792,0.1459,0.1125,0.1790,0.1121,0.3811,0.3339,0.4262,0.0608,0.4731,0.4285,0.5205,0.0472,0.2481,0.2073,0.2853,0.0778,0.4016,0.3501,0.4482,0.0619,270.9779,261.8842,279.9556,0.0169,256.6448,247.0417,266.1251,0.0186
C26139,0.4302,0.3808,0.4840,0.0614,0.1369,0.1049,0.1695,0.1155,0.3214,0.2773,0.3655,0.0689,0.5417,0.4994,0.5839,0.0390,0.2126,0.1737,0.2507,0.0863,0.3572,0.3071,0.4024,0.0685,276.8018,267.8225,285.7747,0.0162,264.7591,255.0434,274.3477,0.0185
C26141,0.2886,0.2380,0.3460,0.0960,0.1755,0.1417,0.2093,0.0959,0.4152,0.3687,0.4618,0.0568,0.4093,0.3651,0.4547,0.0544,0.2889,0.2463,0.3255,0.0688,0.4225,0.3716,0.4706,0.0580,263.9918,255.2669,272.8994,0.0168,249.1090,239.2560,258.8423,0.0198
C26143,0.2778,0.2248,0.3420,0.1093,0.1844,0.1472,0.2221,0.1017,0.4157,0.3640,0.4667,0.0629,0.3998,0.3519,0.4482,0.0613,0.3054,0.2602,0.3478,0.0710,0.4167,0.3580,0.4668,0.0663,263.1151,253.8001,272.1614,0.0177,246.9456,236.5681,256.6425,0.0203
C26145,0.3108,0.2582,0.3734,0.0977,0.2152,0.1804,0.2482,0.0787,0.3646,0.3170,0.4122,0.0656,0.4203,0.3765,0.4656,0.0541,0.3407,0.2983,0.3779,0.0591,0.3484,0.2967,0.3974,0.0738,261.7268,252.5344,270.9984,0.0179,245.0178,235.1881,254.9737,0.0201
C26147,0.3551,0.3051,0.4095,0.0747,0.1598,0.1282,0.1905,0.0965,0.3721,0.3287,0.4158,0.0593,0.4681,0.4258,0.5114,0.0456,0.2585,0.2190,0.2962,0.0715,0.3863,0.3358,0.4313,0.0611,269.6698,260.3284,278.4862,0.0168,255.9389,246.0745,265.4707,0.0190
C26149,0.2923,0.2405,0.3533,0.0994,0.2016,0.1679,0.2366,0.0855,0.3941,0.3448,0.4403,0.0609,0.4043,0.3611,0.4487,0.0550,0.3109,0.2674,0.3505,0.0662,0.3968,0.3416,0.4433,0.0634,262.9441,253.8538,272.4293,0.0175,248.0733,238.0821,258.0660,0.0199
C26151,0.2551,0.2019,0.3148,0.1190,0.1838,0.1476,0.2219,0.1002,0.4328,0.3831,0.4838,0.0589,0.3834,0.3360,0.4293,0.0612,0.3018,0.2551,0.3417,0.0729,0.4432,0.3877,0.4908,0.0591,261.9861,252.8015,271.0070,0.0176,246.4525,236.3511,256.4512,0.0203
C26153,0.2369,0.1759,0.3061,0.1403,0.1901,0.1468,0.2328,0.1162,0.4448,0.3850,0.5044,0.0690,0.3651,0.3104,0.4226,0.0780,0.3238,0.2730,0.3726,0.0764,0.4393,0.3745,0.4993,0.0703,258.8713,249.0475,268.5783,0.0193,241.4828,230.9667,252.1399,0.0222
C26155,0.3410,0.2897,0.3990,0.0843,0.1398,0.1060,0.1723,0.1185,0.3899,0.3441,0.4361,0.0610,0.4703,0.4268,0.5147,0.0470,0.2407,0.1980,0.2799,0.0840,0.4183,0.3661,0.4664,0.0609,271.1628,261.9697,280.1951,0.0169,257.0243,247.1085,266.5778,0.0193
C26157,0.2767,0.2254,0.3376,0.1048,0.1795,0.1445,0.2151,0.0996,0.4207,0.3721,0.4674,0.0581,0.3998,0.3550,0.4472,0.0578,0.2958,0.2524,0.3349,0.0696,0.4275,0.3724,0.4775,0.0617,262.9652,253.8238,272.1303,0.0177,247.6124,237.7063,257.3011,0.0201
C26159,0.3314,0.2837,0.3862,0.0789,0.1991,0.1682,0.2290,0.0768,0.3606,0.3164,0.4040,0.0607,0.4404,0.3990,0.4824,0.0473,0.3029,0.2633,0.3385,0.0598,0.3657,0.3187,0.4093,0.0631,264.5545,255.7496,273.1358,0.0169,249.7602,239.8683,259.3873,0.0193
C26161,0.5543,0.5016,0.6152,0.0523,0.1131,0.0771,0.1492,0.1585,0.2330,0.1815,0.2821,0.1112,0.6539,0.6050,0.7049,0.0382,0.1848,0.1419,0.2299,0.1152,0.2609,0.2008,0.3118,0.1105,287.4448,278.1325,296.6911,0.0165,275.1012,265.0431,285.1705,0.0186
C27003,0.4557,0.3968,0.5037,0.0611,0.1176,0.0853,0.1489,0.1335,0.3208,0.2729,0.3667,0.0723,0.5616,0.5185,0.6066,0.0395,0.1886,0.1482,0.2289,0.1012,0.3558,0.3107,0.4075,0.0699,278.4177,269.1821,287.0452,0.0161,267.8393,258.0876,277.5817,0.0183
C27005,0.4076,0.3482,0.4580,0.0694,0.1307,0.0997,0.1614,0.1182,0.3503,0.3063,0.3937,0.0631,0.5190,0.4781,0.5629,0.0413,0.2157,0.1776,0.2535,0.0863,0.3766,0.3301,0.4269,0.0655,274.2524,265.2483,283.0042,0.0163,262.0037,252.4892,271.8112,0.0184
C27007,0.4094,0.3392,0.4677,0.0827,0.1548,0.1129,0.1937,0.1313,0.3329,0.2763,0.3879,0.0846,0.5123,0.4617,0.5670,0.0521,0.2501,0.2053,0.2997,0.0938,0.3405,0.2853,0.3992,0.0866,271.4349,261.7381,280.8228,0.0178,257.7901,247.7825,267.8116,0.0199
C27009,0.4148,0.3556,0.4681,0.0699,0.1415,0.1077,0.1730,0.1151,0.3407,0.2936,0.3875,0.0685,0.5178,0.4746,0.5657,0.0432,0.2276,0.1905,0.2673,0.0855,0.3576,0.3106,0.4084,0.0687,273.8942,264.9702,282.8737,0.0164,261.3968,251.7362,271.3670,0.0187
C27011,0.3151,0.2531,0.3698,0.0957,0.1671,0.1292,0.2050,0.1155,0.4096,0.3549,0.4636,0.0680,0.4233,0.3734,0.4758,0.0606,0.2634,0.2189,0.3087,0.0831,0.4214,0.3691,0.4836,0.0683,265.9633,256.6003,275.2746,0.0176,253.5510,243.2084,263.7822,0.0206
C27013,0.4524,0.3832,0.5112,0.0735,0.1327,0.0916,0.1730,0.1546,0.3106,0.2529,0.3660,0.0920,0.5566,0.5048,0.6121,0.0485,0.2185,0.1759,0.2676,0.1098,0.3291,0.2715,0.3881,0.0878,276.8280,267.2547,286.1982,0.0170,263.5058,253.3064,274.1195,0.0200
C27015,0.3631,0.3027,0.4136,0.0807,0.1421,0.1060,0.1774,0.1235,0.3831,0.3316,0.4348,0.0675,0.4748,0.4271,0.5233,0.0514,0.2273,0.1853,0.2705,0.0892,0.4095,0.3621,0.4661,0.0676,270.0272,260.8787,279.2648,0.0169,258.5164,248.9999,268.2035,0.0188
C27017,0.3780,0.3119,0.4338,0.0852,0.1327,0.0930,0.1704,0.1453,0.3738,0.3198,0.4290,0.0744,0.4935,0.4431,0.5467,0.0536,0.2260,0.1802,0.2746,0.1011,0.3960,0.3427,0.4550,0.0726,270.9257,261.6348,280.3071,0.0174,257.9866,247.7377,268.3692,0.0199
C27019,0.5696,0.5071,0.6210,0.0535,0.0748,0.0400,0.1078,0.2277,0.2572,0.2083,0.3047,0.0924,0.6680,0.6226,0.7156,0.0347,0.1176,0.0781,0.1626,0.1771,0.3129,0.2636,0.3645,0.0826,289.5856,280.3651,298.8363,0.0162,281.4922,271.1810,291.4609,0.0177
C27021,0.3776,0.3154,0.4317,0.0805,0.1504,0.1158,0.1833,0.1105,0.3634,0.3154,0.4102,0.0659,0.4862,0.4416,0.5342,0.0476,0.2448,0.2059,0.2865,0.0822,0.3777,0.3298,0.4295,0.0684,270.1325,261.0520,279.0161,0.0168,256.9802,246.9589,266.7936,0.0193
C27023,0.3580,0.2982,0.4074,0.0814,0.1620,0.1290,0.1950,0.1022,0.3726,0.3262,0.4186,0.0632,0.4655,0.4193,0.5143,0.0493,0.2524,0.2129,0.2914,0.0757,0.3896,0.3435,0.4432,0.0665,267.4144,258.3859,276.4868,0.0170,255.0566,245.4172,264.4823,0.0191
C27025,0.4186,0.3564,0.4692,0.0700,0.1105,0.0754,0.1445,0.1559,0.3569,0.3074,0.4061,0.0700,0.5326,0.4865,0.5829,0.0449,0.1847,0.1409,0.2275,0.1119,0.3966,0.3496,0.4535,0.0681,276.2796,267.1891,285.7124,0.0167,265.7111,256.3197,275.4432,0.0183
C27027,0.4783,0.4163,0.5299,0.0620,0.1154,0.0814,0.1473,0.1403,0.3009,0.2539,0.3471,0.0776,0.5837,0.5396,0.6305,0.0389,0.1883,0.1508,0.2292,0.1069,0.3334,0.2859,0.3879,0.0752,280.0062,271.2730,289.1223,0.0161,268.3093,258.6697,278.0135,0.0178
C27029,0.3164,0.2532,0.3708,0.0978,0.2014,0.1661,0.2356,0.0867,0.3877,0.3399,0.4349,0.0618,0.4109,0.3661,0.4591,0.0558,0.3075,0.2665,0.3500,0.0664,0.3762,0.3260,0.4298,0.0718,262.1839,253.2984,270.8871,0.0172,248.5552,238.7823,258.2517,0.0196
C27031,0.5107,0.4331,0.5723,0.0732,0.0986,0.0483,0.1447,0.2482,0.2856,0.2195,0.3498,0.1160,0.6158,0.5576,0.6758,0.0493,0.1706,0.1164,0.2287,0.1673,0.3187,0.2573,0.3882,0.1043,281.8209,271.5497,291.6606,0.0180,270.1715,259.2700,281.2563,0.0205
C27033,0.3609,0.2974,0.4173,0.0841,0.1713,0.1367,0.2056,0.1025,0.3638,0.3136,0.4124,0.0697,0.4648,0.4195,0.5154,0.0513,0.2641,0.2242,0.3070,0.0779,0.3750,0.3232,0.4301,0.0716,267.8050,258.6878,276.8472,0.0170,254.4175,244.3361,263.9470,0.0194
C27037,0.5284,0.4688,0.5799,0.0543,0.1057,0.0735,0.1373,0.1476,0.2681,0.2228,0.3128,0.0850,0.6262,0.5818,0.6731,0.0359,0.1620,0.1247,0.2018,0.1163,0.3096,0.2623,0.3603,0.0797,284.1963,275.0700,292.9965,0.0162,274.5166,264.7829,284.0266,0.0176
C27039,0.4183,0.3584,0.4702,0.0681,0.1091,0.0749,0.1435,0.1551,0.3555,0.3071,0.4048,0.0703,0.5354,0.4898,0.5841,0.0440,0.1815,0.1399,0.2243,0.1120,0.4002,0.3517,0.4575,0.0667,276.5794,267.6166,285.5506,0.0165,265.8664,256.0045,275.7100,0.0186
C27041,0.4649,0.4050,0.5140,0.0616,0.1024,0.0704,0.1336,0.1526,0.3248,0.2789,0.3686,0.0701,0.5728,0.5305,0.6187,0.0377,0.1706,0.1337,0.2124,0.1132,0.3645,0.3197,0.4155,0.0676,280.6069,271.3352,289.4172,0.0159,269.8928,260.0918,279.2925,0.0180
C27043,0.3317,0.2705,0.3845,0.0862,0.1594,0.1237,0.1955,0.1135,0.3931,0.3415,0.4435,0.0659,0.4474,0.4002,0.4964,0.0540,0.2528,0.2103,0.2947,0.0821,0.4155,0.3665,0.4742,0.0653,267.1431,257.8468,276.2698,0.0173,254.3905,244.6387,264.0753,0.0194
C27047,0.3375,0.2763,0.3878,0.0856,0.1753,0.1424,0.2088,0.0948,0.3788,0.3315,0.4267,0.0628,0.4459,0.4027,0.4922,0.0501,0.2691,0.2288,0.3115,0.0735,0.3934,0.3466,0.4492,0.0678,265.2356,256.1553,274.0871,0.0170,252.3973,242.0657,261.9487,0.0197
C27049,0.4094,0.3513,0.4588,0.0680,0.1227,0.0908,0.1537,0.1282,0.3520,0.3057,0.3972,0.0652,0.5253,0.4832,0.5703,0.0418,0.2060,0.1675,0.2453,0.0910,0.3847,0.3377,0.4352,0.0643,274.9177,265.8037,283.6934,0.0163,262.6422,252.8793,272.4622,0.0187
C27051,0.4006,0.3421,0.4523,0.0720,0.1282,0.0955,0.1597,0.1231,0.3598,0.3135,0.4041,0.0631,0.5121,0.4711,0.5581,0.0428,0.2106,0.1729,0.2499,0.0892,0.3887,0.3406,0.4422,0.0648,274.1161,265.5087,282.5140,0.0160,262.3056,252.6679,272.2292,0.0186
C27057,0.4128,0.3509,0.4641,0.0741,0.1308,0.0954,0.1636,0.1317,0.3490,0.3002,0.3938,0.0682,0.5202,0.4777,0.5674,0.0441,0.2144,0.1740,0.2580,0.0957,0.3728,0.3245,0.4269,0.0712,273.7093,264.5050,283.0745,0.0170,261.7634,251.9661,271.6148,0.0187
C27059,0.3869,0.3263,0.4390,0.0748,0.1310,0.0966,0.1644,0.1286,0.3723,0.3248,0.4212,0.0661,0.4968,0.4517,0.5444,0.0463,0.2109,0.1697,0.2531,0.0925,0.4022,0.3555,0.4575,0.0659,273.1475,264.1773,282.0637,0.0164,262.0624,252.1104,271.7879,0.0189
C27061,0.4171,0.3556,0.4697,0.0720,0.1248,0.0907,0.1572,0.1326,0.3467,0.2986,0.3948,0.0682,0.5284,0.4863,0.5759,0.0430,0.2095,0.1682,0.2497,0.0955,0.3733,0.3270,0.4244,0.0677,274.8473,265.7365,283.8353,0.0168,262.6913,253.2091,272.2611,0.0184
C27063,0.4070,0.3439,0.4579,0.0723,0.1288,0.0949,0.1634,0.1323,0.3570,0.3061,0.4061,0.0707,0.5142,0.4686,0.5619,0.0461,0.2032,0.1642,0.2475,0.1003,0.3897,0.3408,0.4460,0.0683,274.7246,265.3912,284.0026,0.0168,263.9268,254.0936,273.6779,0.0187
C27065,0.3153,0.2515,0.3707,0.1001,0.1694,0.1320,0.2057,0.1080,0.4087,0.3572,0.4605,0.0645,0.4219,0.3736,0.4731,0.0595,0.2697,0.2255,0.3135,0.0802,0.4150,0.3643,0.4732,0.0698,263.7514,254.3487,272.7051,0.0175,250.9710,240.8964,260.9709,0.0199
C27067,0.4289,0.3695,0.4803,0.0684,0.1802,0.1471,0.2111,0.0876,0.3055,0.2581,0.3497,0.0748,0.5143,0.4711,0.5617,0.0431,0.2552,0.2192,0.2961,0.0744,0.3159,0.2693,0.3672,0.0801,271.0275,261.8186,279.9412,0.0168,259.4401,249.7365,269.0395,0.0185
C27069,0.3832,0.3220,0.4357,0.0751,0.1327,0.1006,0.1640,0.1212,0.3703,0.3225,0.4175,0.0642,0.4970,0.4536,0.5413,0.0451,0.2191,0.1808,0.2598,0.0883,0.3976,0.3518,0.4523,0.0645,272.7502,263.8857,281.8320,0.0165,260.5021,251.0999,270.0935,0.0184
C27071,0.3471,0.2830,0.4065,0.0908,0.1489,0.1097,0.1877,0.1325,0.3889,0.3348,0.4441,0.0708,0.4622,0.4123,0.5133,0.0560,0.2518,0.2096,0.2985,0.0876,0.4011,0.3452,0.4597,0.0713,268.7636,259.4641,278.1955,0.0174,254.6018,244.2663,264.5875,0.0198
C27073,0.3747,0.3126,0.4310,0.0800,0.1301,0.0956,0.1648,0.1338,0.3807,0.3296,0.4309,0.0676,0.4892,0.4402,0.5389,0.0497,0.2162,0.1741,0.2597,0.0955,0.4091,0.3578,0.4664,0.0676,272.1191,263.0373,281.3521,0.0170,260.0853,250.0544,269.8707,0.0191
C27075,0.4407,0.3809,0.4911,0.0650,0.1005,0.0670,0.1324,0.1616,0.3419,0.2944,0.3883,0.0689,0.5576,0.5140,0.6039,0.0404,0.1771,0.1407,0.2180,0.1098,0.3822,0.3345,0.4342,0.0664,278.8339,269.8253,287.7997,0.0160,267.3145,257.9467,276.9029,0.0180
C27077,0.3270,0.2639,0.3805,0.0934,0.1534,0.1149,0.1911,0.1244,0.4094,0.3533,0.4645,0.0691,0.4373,0.3862,0.4920,0.0603,0.2430,0.1969,0.2887,0.0897,0.4299,0.3766,0.4915,0.0698,267.1318,257.7154,276.4340,0.0178,255.6911,245.3659,265.8859,0.0200
C27079,0.3941,0.3348,0.4437,0.0723,0.1413,0.1079,0.1744,0.1163,0.3570,0.3085,0.4051,0.0684,0.5018,0.4567,0.5495,0.0461,0.2200,0.1797,0.2612,0.0881,0.3859,0.3388,0.4410,0.0679,272.6710,263.6521,281.7531,0.0170,261.3125,251.4681,271.1722,0.0187
C27081,0.3516,0.2903,0.4041,0.0809,0.1442,0.1109,0.1775,0.1156,0.3899,0.3421,0.4369,0.0622,0.4660,0.4213,0.5119,0.0488,0.2366,0.1957,0.2775,0.0820,0.4119,0.3655,0.4662,0.0628,269.6699,260.6187,278.5802,0.0168,257.0288,247.1237,266.5089,0.0191
C27083,0.3898,0.3282,0.4430,0.0743,0.1483,0.1133,0.1818,0.1148,0.3503,0.3012,0.3981,0.0698,0.5015,0.4567,0.5492,0.0459,0.2371,0.1964,0.2785,0.0831,0.3730,0.3243,0.4289,0.0697,272.0844,263.0891,280.8541,0.0165,259.0508,249.3074,268.3210,0.0186
C27085,0.3682,0.3069,0.4219,0.0792,0.1412,0.1065,0.1757,0.1212,0.3773,0.3275,0.4281,0.0673,0.4814,0.4330,0.5315,0.0500,0.2253,0.1828,0.2663,0.0893,0.4065,0.3576,0.4647,0.0674,270.4697,261.0394,279.5458,0.0173,258.5940,248.6515,268.3216,0.0192
C27087,0.2844,0.2004,0.3473,0.1365,0.2170,0.1648,0.2676,0.1182,0.3958,0.3278,0.4640,0.0876,0.3873,0.3238,0.4526,0.0837,0.3413,0.2847,0.3987,0.0838,0.3743,0.3093,0.4445,0.0956,256.6266,246.0468,266.6996,0.0203,240.8559,229.2915,252.1261,0.0234
C27089,0.3639,0.3031,0.4146,0.0823,0.1606,0.1267,0.1948,0.1069,0.3751,0.3224,0.4268,0.0692,0.4643,0.4172,0.5145,0.0522,0.2418,0.2012,0.2845,0.0830,0.3943,0.3451,0.4525,0.0705,269.1290,259.8328,278.2808,0.0172,258.3049,248.5050,267.9982,0.0190
C27091,0.3502,0.2874,0.4037,0.0822,0.1420,0.1085,0.1762,0.1196,0.3888,0.3388,0.4390,0.0642,0.4692,0.4239,0.5179,0.0506,0.2346,0.1931,0.2752,0.0833,0.4151,0.3657,0.4729,0.0655,269.4644,260.5981,278.0531,0.0166,256.4416,246.6436,266.1836,0.0190
C27093,0.3766,0.3191,0.4271,0.0750,0.1335,0.1005,0.1665,0.1227,0.3744,0.3254,0.4227,0.0644,0.4921,0.4484,0.5394,0.0463,0.2168,0.1759,0.2564,0.0889,0.4066,0.3592,0.4631,0.0653,272.1382,263.2129,280.8656,0.0163,260.4688,250.3187,269.8513,0.0188
C27095,0.3361,0.2757,0.3853,0.0858,0.1614,0.1279,0.1924,0.1006,0.3939,0.3475,0.4418,0.0601,0.4448,0.4011,0.4916,0.0510,0.2573,0.2173,0.2978,0.0749,0.4066,0.3596,0.4604,0.0649,266.5368,257.5817,275.3183,0.0170,254.0004,244.1553,263.6068,0.0191
C27097,0.3439,0.2830,0.3936,0.0853,0.1625,0.1281,0.1964,0.1037,0.3895,0.3407,0.4378,0.0631,0.4480,0.4039,0.4968,0.0520,0.2564,0.2171,0.2980,0.0771,0.3997,0.3522,0.4518,0.0656,266.9356,258.0842,276.1744,0.0170,254.7170,245.2246,264.1804,0.0189
C27099,0.3703,0.3102,0.4221,0.0795,0.2008,0.1693,0.2315,0.0770,0.3408,0.2957,0.3851,0.0661,0.4584,0.4164,0.5045,0.0474,0.2881,0.2506,0.3276,0.0659,0.3416,0.2954,0.3931,0.0742,265.5405,256.6384,274.1061,0.0166,253.0328,243.0467,262.6582,0.0193
C27101,0.3655,0.3039,0.4157,0.0813,0.1553,0.1213,0.1892,0.1102,0.3765,0.3252,0.4277,0.0676,0.4682,0.4217,0.5179,0.0512,0.2382,0.1961,0.2809,0.0857,0.3962,0.3485,0.4514,0.0675,269.5509,260.1225,278.7166,0.0174,258.3306,248.6688,268.1059,0.0188
C27103,0.4670,0.4082,0.5162,0.0621,0.1256,0.0931,0.1572,0.1266,0.3076,0.2610,0.3523,0.0748,0.5668,0.5242,0.6134,0.0391,0.1979,0.1608,0.2388,0.0989,0.3351,0.2883,0.3843,0.0733,278.2739,268.9591,287.3780,0.0164,267.1646,257.6904,276.9610,0.0182
C27105,0.2877,0.2185,0.3478,0.1176,0.3153,0.2702,0.3585,0.0715,0.3387,0.2753,0.4008,0.0939,0.3460,0.2893,0.4051,0.0830,0.4089,0.3576,0.4627,0.0625,0.3034,0.2452,0.3721,0.1074,250.4052,240.2740,260.3769,0.0202,237.2766,226.5328,247.8062,0.0224
C27107,0.3205,0.2621,0.3732,0.0879,0.1613,0.1273,0.1952,0.1054,0.4012,0.3514,0.4509,0.0623,0.4375,0.3916,0.4857,0.0543,0.2599,0.2188,0.2988,0.0741,0.4195,0.3703,0.4759,0.0643,265.7876,256.4094,275.0163,0.0174,252.3491,242.3161,262.0445,0.0196
C27109,0.5321,0.4712,0.5827,0.0547,0.1070,0.0749,0.1383,0.1477,0.2645,0.2185,0.3075,0.0851,0.6286,0.5847,0.6750,0.0351,0.1662,0.1287,0.2060,0.1157,0.3017,0.2562,0.3521,0.0804,284.4853,275.6409,293.2764,0.0158,274.3430,264.6279,284.2243,0.0177
C27111,0.4302,0.3718,0.4790,0.0666,0.1366,0.1053,0.1668,0.1102,0.3338,0.2893,0.3758,0.0657,0.5297,0.4878,0.5747,0.0407,0.2115,0.1750,0.2505,0.0885,0.3583,0.3128,0.4075,0.0677,275.0956,266.2921,283.8223,0.0160,264.2374,254.4820,273.7294,0.0180
C27113,0.3757,0.3122,0.4308,0.0803,0.1371,0.0999,0.1752,0.1387,0.3739,0.3200,0.4270,0.0730,0.4890,0.4396,0.5401,0.0518,0.2220,0.1785,0.2677,0.0969,0.4023,0.3476,0.4629,0.0708,272.5378,263.0726,281.7128,0.0170,260.4383,250.4465,270.5560,0.0193
C27115,0.2918,0.2279,0.3487,0.1095,0.1803,0.1400,0.2198,0.1089,0.4163,0.3616,0.4705,0.0660,0.4034,0.3538,0.4562,0.0644,0.2908,0.2449,0.3357,0.0771,0.4174,0.3654,0.4778,0.0715,260.9649,251.3987,270.0455,0.0179,246.9862,236.5483,257.2378,0.0209
C27117,0.3615,0.3001,0.4146,0.0826,0.1849,0.1516,0.2179,0.0882,0.3616,0.3138,0.4072,0.0658,0.4535,0.4102,0.5005,0.0498,0.2718,0.2328,0.3131,0.0710,0.3667,0.3170,0.4190,0.0716,266.7952,257.6174,275.9188,0.0171,255.0232,245.1690,264.3105,0.0189
