ID,Total Population,% Male,% Female,% Hispanic,% White,% Black,% Asian,% Native Americans,% Hawaiian/Pacific Islander,% Other,% Less Than High School,% High School/GED,% More Than High School,% Speak English Not Well,% Foreign-Born entered U.S. after 2010,% Foreign-Born entered U.S. 1990-2009,% Foreign-Born entered U.S. after 1990,% Foreign-Born entered U.S. before 1990,% Below 100 Poverty,% Below 150 Poverty,% SNAP/Food Stamps,Median HH Income,% Employed,% Unemployed,% Not in Labor Force,% Management/Professional Occupation,% Service Occupation,% Sales/Office Occupation,% Natural Resources/Construction/Maitanance Occupation,% Military Occupation,% Production/Transportation/Moving Occupation,% No Health Insurance
39155,203341,0.488,0.512,0.017,0.886,0.084,0.005,0.002,0.000,0.024,0.110,0.448,0.442,0.070,0.046,0.220,0.265,0.522,0.172,0.260,0.136,45380.000,0.502,0.032,0.222,0.280,0.186,0.233,0.092,0.000,0.209,0.083
39157,92531,0.492,0.508,0.024,0.968,0.009,0.004,0.003,0.000,0.016,0.137,0.465,0.398,0.125,0.181,0.428,0.609,0.162,0.138,0.233,0.132,49460.000,0.552,0.030,0.186,0.261,0.167,0.218,0.099,0.000,0.254,0.097
39159,54688,0.478,0.522,0.016,0.917,0.025,0.032,0.003,0.001,0.021,0.079,0.352,0.569,0.053,0.161,0.447,0.608,0.259,0.074,0.137,0.070,78848.000,0.610,0.018,0.225,0.396,0.138,0.211,0.080,0.001,0.174,0.053
39161,28262,0.491,0.509,0.030,0.964,0.012,0.003,0.002,0.000,0.018,0.079,0.473,0.448,0.236,0.116,0.361,0.476,0.153,0.127,0.225,0.133,50974.000,0.571,0.032,0.172,0.256,0.156,0.203,0.087,0.000,0.299,0.074
39163,13142,0.503,0.497,0.005,0.973,0.005,0.001,0.001,0.000,0.020,0.201,0.464,0.335,0.031,0.012,0.217,0.229,0.265,0.211,0.332,0.271,41541.000,0.475,0.058,0.269,0.222,0.222,0.165,0.170,0.000,0.221,0.089
39165,223868,0.504,0.496,0.026,0.889,0.035,0.052,0.001,0.000,0.023,0.068,0.260,0.672,0.094,0.202,0.506,0.707,0.191,0.051,0.098,0.049,79397.000,0.599,0.028,0.201,0.483,0.131,0.215,0.063,0.001,0.106,0.044
39167,60871,0.494,0.506,0.010,0.961,0.012,0.006,0.005,0.000,0.015,0.099,0.403,0.498,0.069,0.231,0.299,0.530,0.140,0.155,0.252,0.144,46021.000,0.499,0.023,0.241,0.305,0.181,0.232,0.113,0.000,0.169,0.082
39169,115915,0.495,0.505,0.019,0.951,0.014,0.010,0.002,0.000,0.023,0.142,0.405,0.453,0.118,0.190,0.426,0.615,0.235,0.130,0.219,0.114,54037.000,0.578,0.025,0.185,0.313,0.152,0.210,0.103,0.000,0.222,0.128
39171,37061,0.495,0.505,0.042,0.955,0.011,0.006,0.004,0.000,0.024,0.103,0.446,0.451,0.125,0.028,0.504,0.531,0.199,0.135,0.235,0.128,47593.000,0.561,0.030,0.187,0.251,0.144,0.204,0.098,0.000,0.303,0.050
39173,129504,0.492,0.508,0.053,0.923,0.028,0.017,0.002,0.000,0.030,0.058,0.311,0.631,0.111,0.249,0.359,0.608,0.237,0.134,0.212,0.077,58033.000,0.603,0.036,0.186,0.379,0.170,0.214,0.073,0.001,0.163,0.051
39175,22190,0.495,0.505,0.027,0.970,0.003,0.009,0.000,0.000,0.018,0.095,0.465,0.440,0.523,0.085,0.524,0.609,0.168,0.113,0.231,0.091,49767.000,0.583,0.027,0.162,0.260,0.140,0.190,0.117,0.000,0.292,0.065
40001,22136,0.496,0.504,0.064,0.429,0.003,0.006,0.434,0.002,0.125,0.206,0.432,0.362,0.099,0.070,0.510,0.580,0.263,0.308,0.437,0.250,33366.000,0.457,0.028,0.318,0.238,0.176,0.195,0.137,0.002,0.252,0.269
40003,5877,0.596,0.404,0.050,0.775,0.024,0.000,0.019,0.000,0.182,0.128,0.387,0.484,0.109,0.130,0.487,0.617,0.244,0.112,0.208,0.081,57432.000,0.425,0.020,0.329,0.316,0.155,0.188,0.201,0.000,0.139,0.116
40005,13899,0.528,0.472,0.034,0.730,0.037,0.007,0.116,0.001,0.110,0.172,0.412,0.417,0.056,0.098,0.531,0.629,0.129,0.198,0.341,0.212,37106.000,0.387,0.029,0.353,0.289,0.199,0.214,0.130,0.000,0.169,0.186
40007,5445,0.496,0.504,0.221,0.836,0.001,0.000,0.006,0.000,0.158,0.157,0.368,0.475,0.239,0.128,0.599,0.726,0.184,0.117,0.247,0.054,52571.000,0.531,0.023,0.207,0.340,0.127,0.188,0.185,0.000,0.160,0.125
40009,22971,0.534,0.466,0.142,0.833,0.034,0.009,0.015,0.001,0.109,0.150,0.396,0.454,0.126,0.104,0.502,0.606,0.288,0.126,0.270,0.102,49625.000,0.495,0.025,0.313,0.256,0.176,0.244,0.149,0.000,0.175,0.146
40011,9680,0.524,0.476,0.098,0.790,0.040,0.001,0.070,0.000,0.099,0.151,0.360,0.489,0.325,0.246,0.389,0.635,0.313,0.150,0.302,0.132,46362.000,0.410,0.017,0.343,0.355,0.158,0.218,0.119,0.000,0.149,0.118
40013,45068,0.486,0.514,0.056,0.746,0.019,0.005,0.154,0.001,0.076,0.138,0.330,0.532,0.152,0.214,0.460,0.673,0.098,0.175,0.321,0.142,41197.000,0.493,0.033,0.256,0.304,0.204,0.220,0.105,0.000,0.167,0.172
40015,29437,0.523,0.477,0.121,0.632,0.022,0.004,0.246,0.001,0.094,0.139,0.408,0.453,0.254,0.253,0.423,0.677,0.177,0.208,0.319,0.153,41626.000,0.456,0.039,0.298,0.291,0.177,0.216,0.170,0.000,0.145,0.214
40017,132922,0.497,0.503,0.083,0.815,0.024,0.032,0.038,0.000,0.091,0.080,0.293,0.627,0.162,0.118,0.472,0.590,0.240,0.079,0.154,0.073,69220.000,0.629,0.029,0.180,0.369,0.153,0.255,0.102,0.001,0.120,0.103
40019,48407,0.484,0.516,0.068,0.742,0.064,0.011,0.075,0.000,0.108,0.132,0.374,0.494,0.094,0.152,0.501,0.653,0.251,0.164,0.275,0.140,47754.000,0.518,0.036,0.242,0.287,0.188,0.229,0.125,0.000,0.172,0.146
40021,48404,0.493,0.507,0.069,0.514,0.014,0.007,0.345,0.003,0.118,0.146,0.322,0.532,0.119,0.224,0.490,0.714,0.110,0.211,0.340,0.142,39187.000,0.477,0.043,0.285,0.310,0.216,0.250,0.117,0.001,0.106,0.231
40023,14979,0.484,0.516,0.040,0.632,0.114,0.001,0.155,0.002,0.096,0.191,0.395,0.413,0.101,0.000,0.603,0.603,0.158,0.310,0.437,0.274,30298.000,0.403,0.041,0.305,0.277,0.230,0.188,0.145,0.000,0.160,0.264
40025,2221,0.503,0.497,0.208,0.914,0.003,0.002,0.006,0.000,0.075,0.144,0.376,0.480,0.218,0.116,0.586,0.702,0.256,0.159,0.323,0.111,44667.000,0.494,0.013,0.190,0.351,0.113,0.196,0.171,0.000,0.169,0.132
40027,274024,0.500,0.500,0.082,0.784,0.047,0.044,0.037,0.001,0.087,0.086,0.253,0.661,0.131,0.173,0.425,0.598,0.218,0.126,0.202,0.096,60632.000,0.596,0.031,0.217,0.399,0.169,0.251,0.088,0.004,0.089,0.101
40029,5666,0.498,0.502,0.044,0.699,0.002,0.003,0.131,0.000,0.166,0.164,0.409,0.427,0.059,0.000,0.810,0.810,0.095,0.203,0.311,0.177,39931.000,0.460,0.044,0.241,0.339,0.182,0.166,0.187,0.000,0.126,0.239
40031,123066,0.518,0.482,0.127,0.634,0.172,0.024,0.055,0.005,0.111,0.101,0.327,0.572,0.117,0.117,0.203,0.319,0.258,0.167,0.293,0.152,49569.000,0.487,0.048,0.228,0.311,0.176,0.203,0.088,0.105,0.117,0.141
40033,6000,0.496,0.505,0.073,0.804,0.020,0.000,0.090,0.000,0.087,0.139,0.413,0.449,0.000,0.000,0.032,0.032,0.108,0.154,0.264,0.155,49962.000,0.475,0.048,0.238,0.330,0.157,0.248,0.126,0.000,0.139,0.171
40035,14563,0.509,0.491,0.034,0.660,0.030,0.008,0.209,0.004,0.089,0.140,0.392,0.468,0.259,0.051,0.326,0.377,0.230,0.179,0.336,0.138,40465.000,0.460,0.028,0.272,0.278,0.216,0.234,0.117,0.000,0.155,0.162
40037,70899,0.496,0.504,0.039,0.797,0.022,0.006,0.118,0.001,0.056,0.133,0.415,0.452,0.173,0.145,0.362,0.507,0.300,0.152,0.255,0.134,47147.000,0.508,0.023,0.256,0.294,0.173,0.222,0.121,0.001,0.189,0.137
40039,29169,0.502,0.498,0.175,0.812,0.031,0.012,0.022,0.001,0.123,0.129,0.334,0.537,0.249,0.225,0.453,0.678,0.213,0.158,0.308,0.078,48520.000,0.578,0.022,0.230,0.296,0.176,0.229,0.145,0.000,0.154,0.156
40041,41878,0.494,0.506,0.036,0.654,0.003,0.011,0.213,0.001,0.118,0.154,0.372,0.474,0.124,0.068,0.407,0.476,0.368,0.190,0.339,0.156,38234.000,0.422,0.040,0.247,0.270,0.220,0.219,0.125,0.000,0.166,0.186
40043,4904,0.502,0.498,0.066,0.895,0.002,0.005,0.008,0.000,0.090,0.089,0.422,0.489,0.176,0.420,0.335,0.755,0.064,0.186,0.314,0.044,52930.000,0.493,0.013,0.241,0.308,0.163,0.185,0.208,0.000,0.136,0.160
40045,4102,0.483,0.517,0.073,0.921,0.000,0.009,0.019,0.000,0.052,0.123,0.373,0.504,0.097,0.120,0.394,0.514,0.218,0.172,0.305,0.069,50594.000,0.493,0.031,0.210,0.334,0.122,0.228,0.163,0.000,0.153,0.128
40047,62421,0.495,0.505,0.116,0.820,0.032,0.008,0.021,0.028,0.092,0.120,0.360,0.520,0.256,0.163,0.463,0.626,0.192,0.136,0.269,0.127,50724.000,0.541,0.032,0.207,0.285,0.165,0.204,0.148,0.010,0.189,0.133
40049,27751,0.496,0.504,0.082,0.830,0.024,0.006,0.055,0.000,0.086,0.147,0.440,0.414,0.166,0.248,0.461,0.708,0.151,0.171,0.310,0.118,42567.000,0.466,0.017,0.294,0.294,0.140,0.234,0.147,0.000,0.184,0.155
40051,54351,0.499,0.501,0.055,0.857,0.022,0.005,0.052,0.000,0.064,0.116,0.403,0.481,0.113,0.109,0.304,0.413,0.239,0.124,0.225,0.115,55527.000,0.545,0.022,0.239,0.318,0.155,0.233,0.145,0.000,0.149,0.125
40053,4458,0.508,0.492,0.046,0.897,0.002,0.001,0.005,0.001,0.094,0.083,0.352,0.565,0.051,0.000,0.488,0.488,0.256,0.096,0.178,0.087,54460.000,0.534,0.021,0.178,0.366,0.099,0.198,0.165,0.000,0.172,0.081
